행정구역,시도,시군구,행정구,읍면동,행정구역코드,age_20,age_30,age_40,age_50,age_60,age_70
강원도 삼척시 미로면,강원도,삼척시,0,미로면,4223034000,102,217,345,412,592,117
강원도 삼척시 가곡면,강원도,삼척시,0,가곡면,4223035000,29,83,139,174,208,42
강원도 삼척시 신기면,강원도,삼척시,0,신기면,4223036000,44,78,136,141,218,30
강원도 삼척시 남양동,강원도,삼척시,0,남양동,4223051000,643,969,1529,1557,1535,883
강원도 삼척시 교동,강원도,삼척시,0,교동,4223053000,2152,2568,2262,1339,1058,2309
강원도 삼척시 정라동,강원도,삼척시,0,정라동,4223054000,1028,1579,1551,1256,1289,1233
강원도 삼척시 성내동,강원도,삼척시,0,성내동,4223057000,783,1221,1412,1357,1324,973
강원도 홍천군 홍천읍,강원도,홍천군,0,홍천읍,4272025000,3998,5408,6006,4792,4072,4796
강원도 홍천군 화촌면,강원도,홍천군,0,화촌면,4272031000,322,387,869,1178,1212,388
강원도 홍천군 두촌면,강원도,홍천군,0,두촌면,4272032000,95,171,476,648,704,174
강원도 홍천군 내촌면,강원도,홍천군,0,내촌면,4272033000,95,198,501,657,629,156
강원도 홍천군 서석면,강원도,홍천군,0,서석면,4272034000,215,347,834,914,857,349
강원도 홍천군 동면,강원도,홍천군,0,동면,4272035000,207,344,793,1040,1019,290
강원도 홍천군 남면,강원도,홍천군,0,남면,4272036000,566,551,1042,1138,1202,734
강원도 홍천군 서면,강원도,홍천군,0,서면,4272037000,255,354,777,1016,902,294
강원도 홍천군 북방면,강원도,홍천군,0,북방면,4272038000,265,364,870,909,917,342
강원도 홍천군 내면,강원도,홍천군,0,내면,4272039000,201,305,799,796,668,240
강원도 횡성군 횡성읍,강원도,횡성군,0,횡성읍,4273025000,2151,3010,3648,3114,3048,2801
강원도 횡성군 우천면,강원도,횡성군,0,우천면,4273031000,253,427,920,1063,1076,441
강원도 횡성군 안흥면,강원도,횡성군,0,안흥면,4273032000,133,188,588,740,699,226
강원도 횡성군 둔내면,강원도,횡성군,0,둔내면,4273033000,447,650,1232,1304,1164,476
강원도 횡성군 갑천면,강원도,횡성군,0,갑천면,4273034000,125,178,466,684,656,153
강원도 횡성군 청일면,강원도,횡성군,0,청일면,4273035000,90,172,535,695,679,156
강원도 횡성군 공근면,강원도,횡성군,0,공근면,4273036000,198,274,755,910,940,260
강원도 횡성군 서원면,강원도,횡성군,0,서원면,4273037000,135,151,421,598,539,146
강원도 횡성군 강림면,강원도,횡성군,0,강림면,4273038000,76,144,361,499,454,106
강원도 영월군 영월읍,강원도,영월군,0,영월읍,4275025000,2005,3075,3797,3226,3270,3029
강원도 영월군 상동읍,강원도,영월군,0,상동읍,4275025300,55,108,236,262,343,60
강원도 영월군 중동면,강원도,영월군,0,중동면,4275031000,65,133,345,367,415,93
강원도 영월군 김삿갓면,강원도,영월군,0,김삿갓면,4275032500,62,172,435,452,426,112
강원도 영월군 북면,강원도,영월군,0,북면,4275033000,116,213,457,534,586,153
강원도 영월군 남면,강원도,영월군,0,남면,4275034000,125,238,449,619,587,152
강원도 영월군 한반도면,강원도,영월군,0,한반도면,4275035500,199,328,624,710,743,259
강원도 영월군 주천면,강원도,영월군,0,주천면,4275036000,215,376,747,973,984,289
강원도 영월군 무릉도원면,강원도,영월군,0,무릉도원면,4275038000,97,183,407,601,493,111
강원도 평창군 평창읍,강원도,평창군,0,평창읍,4276025000,739,1136,1616,1620,1547,961
강원도 평창군 미탄면,강원도,평창군,0,미탄면,4276031000,77,193,364,404,400,128
강원도 평창군 방림면,강원도,평창군,0,방림면,4276032000,133,224,546,668,576,166
강원도 평창군 대화면,강원도,평창군,0,대화면,4276033000,356,666,999,1170,1172,511
강원도 평창군 봉평면,강원도,평창군,0,봉평면,4276034000,503,790,1158,1146,937,531
강원도 평창군 용평면,강원도,평창군,0,용평면,4276035000,180,397,673,674,622,278
강원도 평창군 진부면,강원도,평창군,0,진부면,4276036000,667,1175,1733,1720,1719,930
강원도 평창군 대관령면,강원도,평창군,0,대관령면,4276038000,643,898,1124,1039,986,679
강원도 정선군 정선읍,강원도,정선군,0,정선읍,4277025000,988,1668,1968,1698,1729,1281
강원도 정선군 고한읍,강원도,정선군,0,고한읍,4277025300,734,716,788,856,770,405
강원도 정선군 사북읍,강원도,정선군,0,사북읍,4277025600,533,757,926,865,658,522
강원도 정선군 신동읍,강원도,정선군,0,신동읍,4277025900,217,403,740,738,856,301
강원도 정선군 남면,강원도,정선군,0,남면,4277032000,324,434,662,732,550,281
강원도 정선군 북평면,강원도,정선군,0,북평면,4277034000,152,322,522,532,604,218
강원도 정선군 임계면,강원도,정선군,0,임계면,4277035000,188,338,775,819,950,257
강원도 정선군 화암면,강원도,정선군,0,화암면,4277036000,73,176,393,395,392,146
강원도 정선군 여량면,강원도,정선군,0,여량면,4277037000,110,205,422,498,524,166
강원도 철원군 철원읍,강원도,철원군,0,철원읍,4278025000,584,710,910,733,926,840
강원도 철원군 김화읍,강원도,철원군,0,김화읍,4278025300,480,388,503,475,605,674
강원도 철원군 갈말읍,강원도,철원군,0,갈말읍,4278025600,1248,1671,2105,1763,1843,1939
강원도 철원군 동송읍,강원도,철원군,0,동송읍,4278025900,1642,2140,2592,2202,2469,2200
강원도 철원군 서면,강원도,철원군,0,서면,4278031000,608,755,919,824,1004,1013
강원도 철원군 근남면,강원도,철원군,0,근남면,4278032000,245,203,375,370,441,336
강원도 철원군 근북면,강원도,철원군,0,근북면,4278033000,3,10,15,22,55,3
강원도 화천군 화천읍,강원도,화천군,0,화천읍,4279025000,1041,1167,1353,995,1166,1387
강원도 화천군 간동면,강원도,화천군,0,간동면,4279031000,139,231,600,569,690,328
강원도 화천군 하남면,강원도,화천군,0,하남면,4279032000,256,393,552,467,545,350
강원도 화천군 상서면,강원도,화천군,0,상서면,4279033000,521,330,546,575,692,1140
강원도 화천군 사내면,강원도,화천군,0,사내면,4279034000,867,678,954,916,884,1085
강원도 양구군 양구읍,강원도,양구군,0,양구읍,4280025000,2012,1880,2087,1707,1596,2189
강원도 양구군 남면,강원도,양구군,0,남면,4280031000,248,317,677,642,747,460
강원도 양구군 동면,강원도,양구군,0,동면,4280032000,134,168,351,324,431,513
강원도 양구군 방산면,강원도,양구군,0,방산면,4280033000,107,84,227,252,272,304
강원도 양구군 해안면,강원도,양구군,0,해안면,4280034000,86,150,308,250,297,138
강원도 인제군 인제읍,강원도,인제군,0,인제읍,4281025000,1192,1353,1627,1375,1260,1407
강원도 인제군 남면,강원도,인제군,0,남면,4281031000,586,427,631,669,581,602
강원도 인제군 북면,강원도,인제군,0,북면,4281032000,924,1136,1521,1265,1145,1256
강원도 인제군 기린면,강원도,인제군,0,기린면,4281033000,677,629,910,796,732,648
강원도 인제군 서화면,강원도,인제군,0,서화면,4281034000,415,257,353,362,371,610
강원도 인제군 상남면,강원도,인제군,0,상남면,4281035000,88,156,341,356,326,153
강원도 고성군 간성읍,강원도,고성군,0,간성읍,4282025000,810,946,1181,997,1096,1099
강원도 고성군 거진읍,강원도,고성군,0,거진읍,4282025300,385,682,1187,1341,1675,662
강원도 고성군 현내면,강원도,고성군,0,현내면,4282031000,154,215,469,562,677,211
강원도 고성군 죽왕면,강원도,고성군,0,죽왕면,4282032000,322,412,728,712,868,480
강원도 고성군 토성면,강원도,고성군,0,토성면,4282033000,563,908,1411,1349,1349,1059
강원도 양양군 양양읍,강원도,양양군,0,양양읍,4283025000,1246,1868,2060,1840,1874,1479
강원도 양양군 서면,강원도,양양군,0,서면,4283031000,188,336,551,630,742,278
강원도 양양군 손양면,강원도,양양군,0,손양면,4283032000,157,264,467,473,630,246
강원도 양양군 현북면,강원도,양양군,0,현북면,4283033000,181,244,507,602,677,186
강원도 양양군 현남면,강원도,양양군,0,현남면,4283034000,239,317,541,703,885,207
강원도 양양군 강현면,강원도,양양군,0,강현면,4283035000,357,534,957,993,951,511
충청북도 충주시 주덕읍,충청북도,충주시,0,주덕읍,4313025000,323,513,1054,1103,1191,455
충청북도 충주시 살미면,충청북도,충주시,0,살미면,4313031000,117,166,445,555,537,151
충청북도 충주시 수안보면,충청북도,충주시,0,수안보면,4313032500,170,282,668,751,800,244
충청북도 충주시 대소원면,충청북도,충주시,0,대소원면,4313033500,1377,1146,1457,1192,1049,1424
충청북도 충주시 신니면,충청북도,충주시,0,신니면,4313035000,180,247,600,759,906,238
충청북도 충주시 노은면,충청북도,충주시,0,노은면,4313036000,124,188,428,589,711,169
충청북도 충주시 앙성면,충청북도,충주시,0,앙성면,4313037000,193,356,827,1021,1113,330
충청북도 충주시 중앙탑면,충청북도,충주시,0,중앙탑면,4313038500,2806,1920,1510,1075,881,1612
충청북도 충주시 금가면,충청북도,충주시,0,금가면,4313039000,450,514,515,545,598,560
충청북도 충주시 동량면,충청북도,충주시,0,동량면,4313040000,189,364,768,846,1013,335
충청북도 충주시 산척면,충청북도,충주시,0,산척면,4313041000,131,212,451,546,684,186
충청북도 충주시 엄정면,충청북도,충주시,0,엄정면,4313042000,177,283,614,821,936,245
충청북도 충주시 소태면,충청북도,충주시,0,소태면,4313043000,115,154,356,495,583,125
충청북도 충주시 성내.충인동,충청북도,충주시,0,성내·충인동,4313051500,231,351,496,540,614,326
충청북도 충주시 교현.안림동,충청북도,충주시,0,교현·안림동,4313053500,2549,3758,4420,3182,2723,3451
충청북도 충주시 교현2동,충청북도,충주시,0,교현2동,4313054000,632,1000,1362,1218,1263,1044
충청북도 충주시 용산동,충청북도,충주시,0,용산동,4313055000,1741,2988,2687,1621,1414,2400
충청북도 충주시 지현동,충청북도,충주시,0,지현동,4313056000,472,779,984,853,926,729
충청북도 충주시 문화동,충청북도,충주시,0,문화동,4313057100,850,1234,1839,1856,1709,1268
충청북도 충주시 호암.직동,충청북도,충주시,0,호암·직동,4313058000,2548,3252,2682,1493,1079,2482
충청북도 충주시 달천동,충청북도,충주시,0,달천동,4313060500,299,412,763,719,792,570
충청북도 충주시 봉방동,충청북도,충주시,0,봉방동,4313061000,1063,1429,1751,1445,1247,1355
충청북도 충주시 칠금.금릉동,충청북도,충주시,0,칠금·금릉동,4313062500,1552,2661,2815,1588,1361,2382
충청북도 충주시 연수동,충청북도,충주시,0,연수동,4313063000,4713,6118,7170,4489,3448,6082
충청북도 충주시 목행.용탄동,충청북도,충주시,0,목행·용탄동,4313064000,865,1164,1219,725,653,931
충청북도 제천시 봉양읍,충청북도,제천시,0,봉양읍,4315025000,457,717,1292,1594,1596,586
충청북도 제천시 금성면,충청북도,제천시,0,금성면,4315031000,113,143,416,521,508,146
충청북도 제천시 청풍면,충청북도,제천시,0,청풍면,4315032000,65,94,281,312,382,77
충청북도 제천시 수산면,충청북도,제천시,0,수산면,4315033000,81,144,424,545,640,106
충청북도 제천시 덕산면,충청북도,제천시,0,덕산면,4315034000,84,188,416,556,628,120
충청북도 제천시 한수면,충청북도,제천시,0,한수면,4315035000,40,77,147,181,182,41
충청북도 제천시 백운면,충청북도,제천시,0,백운면,4315036000,138,254,634,913,924,218
충청북도 제천시 송학면,충청북도,제천시,0,송학면,4315038000,238,422,960,1157,1157,450
충청북도 제천시 교동,충청북도,제천시,0,교동,4315051000,2135,3413,3360,2169,1555,2836
충청북도 제천시 의림지동,충청북도,제천시,0,의림지동,4315051800,1089,1640,1768,1266,888,1560
충청북도 제천시 중앙동,충청북도,제천시,0,중앙동,4315052800,520,775,1081,1211,1079,779
충청북도 제천시 남현동,충청북도,제천시,0,남현동,4315053700,426,575,929,1053,890,674
충청북도 제천시 영서동,충청북도,제천시,0,영서동,4315054700,1157,1510,1800,1531,1521,1304
충청북도 제천시 용두동,충청북도,제천시,0,용두동,4315056000,2147,2715,3167,2176,1759,3242
충청북도 제천시 신백동,충청북도,제천시,0,신백동,4315057700,1127,1762,2135,1507,1363,1671
충청북도 제천시 청전동,충청북도,제천시,0,청전동,4315059000,1421,1998,3065,3100,2358,2326
충청북도 제천시 화산동,충청북도,제천시,0,화산동,4315060500,2262,2403,2403,1938,1768,1873
충청북도 보은군 보은읍,충청북도,보은군,0,보은읍,4372025000,1349,1935,2719,2426,2665,1785
충청북도 보은군 속리산면,충청북도,보은군,0,속리산면,4372031500,87,180,414,469,532,155
충청북도 보은군 장안면,충청북도,보은군,0,장안면,4372032500,153,172,252,255,389,144
충청북도 보은군 마로면,충청북도,보은군,0,마로면,4372033000,100,176,406,547,764,124
충청북도 보은군 탄부면,충청북도,보은군,0,탄부면,4372034000,81,124,271,411,640,102
충청북도 보은군 삼승면,충청북도,보은군,0,삼승면,4372035000,179,209,418,508,683,183
충청북도 보은군 수한면,충청북도,보은군,0,수한면,4372036000,107,173,366,470,578,132
충청북도 보은군 회남면,충청북도,보은군,0,회남면,4372037000,30,59,151,231,226,38
충청북도 보은군 회인면,충청북도,보은군,0,회인면,4372038500,68,134,347,436,601,119
충청북도 보은군 내북면,충청북도,보은군,0,내북면,4372039000,93,124,349,386,553,133
충청북도 보은군 산외면,충청북도,보은군,0,산외면,4372040000,93,150,370,418,535,131
충청북도 옥천군 옥천읍,충청북도,옥천군,0,옥천읍,4373025000,2911,4584,4962,4186,3996,3931
충청북도 옥천군 동이면,충청북도,옥천군,0,동이면,4373031000,181,302,635,778,872,274
충청북도 옥천군 안남면,충청북도,옥천군,0,안남면,4373032000,73,102,274,344,461,88
충청북도 옥천군 안내면,충청북도,옥천군,0,안내면,4373033000,71,171,334,506,664,117
충청북도 옥천군 청성면,충청북도,옥천군,0,청성면,4373034000,86,137,453,605,874,104
충청북도 옥천군 청산면,충청북도,옥천군,0,청산면,4373035000,135,239,553,784,1021,181
충청북도 옥천군 이원면,충청북도,옥천군,0,이원면,4373036000,275,389,825,948,1224,331
충청북도 옥천군 군서면,충청북도,옥천군,0,군서면,4373037000,134,175,446,549,661,204
충청북도 옥천군 군북면,충청북도,옥천군,0,군북면,4373038000,187,298,641,745,757,270
충청북도 영동군 영동읍,충청북도,영동군,0,영동읍,4374025000,2105,3120,3591,2893,3029,3467
충청북도 영동군 용산면,충청북도,영동군,0,용산면,4374031000,191,346,686,741,917,291
충청북도 영동군 황간면,충청북도,영동군,0,황간면,4374032000,284,456,826,927,1106,391
충청북도 영동군 추풍령면,충청북도,영동군,0,추풍령면,4374033500,114,211,457,498,689,204
충청북도 영동군 매곡면,충청북도,영동군,0,매곡면,4374034000,89,156,364,454,609,147
충청북도 영동군 상촌면,충청북도,영동군,0,상촌면,4374035000,116,203,418,573,792,140
충청북도 영동군 양강면,충청북도,영동군,0,양강면,4374036000,190,297,643,660,860,383
충청북도 영동군 용화면,충청북도,영동군,0,용화면,4374037000,42,73,184,220,327,64
충청북도 영동군 학산면,충청북도,영동군,0,학산면,4374038000,138,219,536,667,932,190
충청북도 영동군 양산면,충청북도,영동군,0,양산면,4374039000,82,197,332,403,629,127
충청북도 영동군 심천면,충청북도,영동군,0,심천면,4374040000,195,319,605,759,995,239
충청북도 증평군 증평읍,충청북도,증평군,0,증평읍,4374525000,4817,5510,5776,4268,3749,5177
충청북도 증평군 도안면,충청북도,증평군,0,도안면,4374531000,85,220,358,460,539,164
충청북도 진천군 진천읍,충청북도,진천군,0,진천읍,4375025000,3388,5107,5278,3518,3312,4608
충청북도 진천군 덕산읍,충청북도,진천군,0,덕산읍,4375025300,5454,4508,3042,1711,1386,3108
충청북도 진천군 초평면,충청북도,진천군,0,초평면,4375032000,193,328,635,717,882,255
충청북도 진천군 문백면,충청북도,진천군,0,문백면,4375033000,273,372,776,759,832,339
충청북도 진천군 백곡면,충청북도,진천군,0,백곡면,4375034000,121,186,402,512,629,127
충청북도 진천군 이월면,충청북도,진천군,0,이월면,4375035000,517,756,1270,1245,1269,668
충청북도 진천군 광혜원면,충청북도,진천군,0,광혜원면,4375037000,1346,1899,2035,1218,998,1524
충청북도 괴산군 괴산읍,충청북도,괴산군,0,괴산읍,4376025000,1057,1487,1665,1436,1529,1633
충청북도 괴산군 감물면,충청북도,괴산군,0,감물면,4376031000,104,198,421,492,544,158
충청북도 괴산군 장연면,충청북도,괴산군,0,장연면,4376032000,94,162,439,480,534,126
충청북도 괴산군 연풍면,충청북도,괴산군,0,연풍면,4376033000,105,193,468,606,678,165
충청북도 괴산군 칠성면,충청북도,괴산군,0,칠성면,4376034000,198,323,705,663,776,263
충청북도 괴산군 문광면,충청북도,괴산군,0,문광면,4376035000,110,200,464,505,603,172
충청북도 괴산군 청천면,충청북도,괴산군,0,청천면,4376036000,255,409,1107,1291,1386,343
충청북도 괴산군 청안면,충청북도,괴산군,0,청안면,4376037000,185,295,708,864,934,251
충청북도 괴산군 사리면,충청북도,괴산군,0,사리면,4376039000,176,280,534,619,756,259
충청북도 괴산군 소수면,충청북도,괴산군,0,소수면,4376040000,125,180,403,558,575,144
충청북도 괴산군 불정면,충청북도,괴산군,0,불정면,4376041000,148,233,544,690,817,189
충청북도 음성군 음성읍,충청북도,음성군,0,음성읍,4377025000,1610,2421,3307,2926,2736,2167
충청북도 음성군 금왕읍,충청북도,음성군,0,금왕읍,4377025300,2206,3446,3942,2697,2334,2830
충청북도 음성군 소이면,충청북도,음성군,0,소이면,4377031000,176,249,558,679,952,207
충청북도 음성군 원남면,충청북도,음성군,0,원남면,4377032000,177,236,571,766,943,215
충청북도 음성군 맹동면,충청북도,음성군,0,맹동면,4377033000,2430,2213,1817,1409,1171,1604
충청북도 음성군 대소면,충청북도,음성군,0,대소면,4377034000,1779,2875,3147,1851,1451,2190
충청북도 음성군 삼성면,충청북도,음성군,0,삼성면,4377035000,635,930,1597,1351,1228,785
충청북도 음성군 생극면,충청북도,음성군,0,생극면,4377036000,334,505,963,1002,1029,431
충청북도 음성군 감곡면,충청북도,음성군,0,감곡면,4377037000,912,1333,2022,1825,1703,1303
충청북도 단양군 단양읍,충청북도,단양군,0,단양읍,4380025000,1074,1539,2032,1745,1551,1423
충청북도 단양군 매포읍,충청북도,단양군,0,매포읍,4380025300,444,737,1005,977,1151,604
충청북도 단양군 대강면,충청북도,단양군,0,대강면,4380031000,114,199,543,632,725,154
충청북도 단양군 가곡면,충청북도,단양군,0,가곡면,4380032000,92,195,417,538,553,133
충청북도 단양군 영춘면,충청북도,단양군,0,영춘면,4380033000,168,360,693,802,896,193
충청북도 단양군 어상천면,충청북도,단양군,0,어상천면,4380034000,87,163,426,525,521,130
충청북도 단양군 적성면,충청북도,단양군,0,적성면,4380035000,76,132,310,434,458,93
충청북도 단양군 단성면,충청북도,단양군,0,단성면,4380036000,86,150,366,442,454,148
충청남도 공주시 유구읍,충청남도,공주시,0,유구읍,4415025000,528,826,1399,1694,1895,652
충청남도 공주시 이인면,충청남도,공주시,0,이인면,4415031000,218,278,639,733,1007,288
충청남도 공주시 탄천면,충청남도,공주시,0,탄천면,4415032000,187,238,518,638,1011,223
충청남도 공주시 계룡면,충청남도,공주시,0,계룡면,4415033000,348,536,1062,1349,1562,423
충청남도 공주시 반포면,충청남도,공주시,0,반포면,4415034000,322,511,996,920,781,435
충청남도 공주시 의당면,충청남도,공주시,0,의당면,4415036000,401,588,947,804,892,553
충청남도 공주시 정안면,충청남도,공주시,0,정안면,4415037000,283,433,866,1072,1408,347
충청남도 공주시 우성면,충청남도,공주시,0,우성면,4415038000,361,567,985,1059,1473,519
충청남도 공주시 사곡면,충청남도,공주시,0,사곡면,4415039000,161,282,549,639,934,229
충청남도 공주시 신풍면,충청남도,공주시,0,신풍면,4415040000,199,315,649,841,915,207
충청남도 공주시 중학동,충청남도,공주시,0,중학동,4415051000,401,616,831,792,963,708
충청남도 공주시 웅진동,충청남도,공주시,0,웅진동,4415054000,877,1175,1435,1353,1346,1143
충청남도 공주시 금학동,충청남도,공주시,0,금학동,4415055000,522,806,887,800,710,898
충청남도 공주시 옥룡동,충청남도,공주시,0,옥룡동,4415056000,764,1039,1566,1410,1513,1073
충청남도 공주시 신관동,충청남도,공주시,0,신관동,4415057000,2393,3081,3236,2215,1815,3817
충청남도 공주시 월송동,충청남도,공주시,0,월송동,4415059000,2053,2400,2248,1291,1169,2301
충청남도 보령시 웅천읍,충청남도,보령시,0,웅천읍,4418025000,390,656,1172,1463,1740,575
충청남도 보령시 주포면,충청남도,보령시,0,주포면,4418031000,89,179,280,373,396,220
충청남도 보령시 오천면,충청남도,보령시,0,오천면,4418032000,272,487,754,842,904,334
충청남도 보령시 천북면,충청남도,보령시,0,천북면,4418033000,231,381,634,791,1040,289
충청남도 보령시 청소면,충청남도,보령시,0,청소면,4418034000,150,229,430,574,949,180
충청남도 보령시 청라면,충청남도,보령시,0,청라면,4418035000,236,391,703,870,1152,349
충청남도 보령시 남포면,충청남도,보령시,0,남포면,4418036000,314,497,1000,1127,1451,474
충청남도 보령시 주산면,충청남도,보령시,0,주산면,4418038000,118,214,366,541,966,144
충청남도 보령시 미산면,충청남도,보령시,0,미산면,4418039000,93,150,284,408,638,125
충청남도 보령시 성주면,충청남도,보령시,0,성주면,4418040000,175,251,483,500,542,209
충청남도 보령시 주교면,충청남도,보령시,0,주교면,4418041000,425,719,1011,1020,1164,605
충청남도 보령시 대천1동,충청남도,보령시,0,대천1동,4418051500,1648,2384,2533,2003,1779,2100
충청남도 보령시 대천2동,충청남도,보령시,0,대천2동,4418052500,772,1149,1190,950,1028,934
충청남도 보령시 대천3동,충청남도,보령시,0,대천3동,4418053500,2420,3005,2631,1682,1307,2431
충청남도 보령시 대천4동,충청남도,보령시,0,대천4동,4418054500,1823,2611,2452,1679,1466,2090
충청남도 보령시 대천5동,충청남도,보령시,0,대천5동,4418056500,594,803,1318,1358,1312,642
충청남도 아산시 염치읍,충청남도,아산시,0,염치읍,4420025000,675,942,1180,1102,1267,693
충청남도 아산시 배방읍,충청남도,아산시,0,배방읍,4420025300,13872,13975,9212,4888,3775,10895
충청남도 아산시 송악면,충청남도,아산시,0,송악면,4420031000,274,610,786,765,945,372
충청남도 아산시 탕정면,충청남도,아산시,0,탕정면,4420033000,4071,4317,2188,962,885,2993
충청남도 아산시 음봉면,충청남도,아산시,0,음봉면,4420035000,3804,3322,2708,1975,1587,2301
충청남도 아산시 둔포면,충청남도,아산시,0,둔포면,4420036000,4588,3337,3024,2129,1815,2717
충청남도 아산시 영인면,충청남도,아산시,0,영인면,4420037000,389,592,1082,1190,1469,529
충청남도 아산시 인주면,충청남도,아산시,0,인주면,4420038000,688,977,1316,1079,1258,661
충청남도 아산시 선장면,충청남도,아산시,0,선장면,4420039000,183,290,546,759,1044,245
충청남도 아산시 도고면,충청남도,아산시,0,도고면,4420040000,328,423,891,928,1266,438
충청남도 아산시 신창면,충청남도,아산시,0,신창면,4420041000,2580,3485,3248,2319,2346,2840
충청남도 아산시 온양1동,충청남도,아산시,0,온양1동,4420057000,1838,1515,1337,1091,1037,1275
충청남도 아산시 온양2동,충청남도,아산시,0,온양2동,4420058000,590,960,1505,1137,1052,1158
충청남도 아산시 온양3동,충청남도,아산시,0,온양3동,4420059000,5525,6878,5274,3088,2661,5448
충청남도 아산시 온양4동,충청남도,아산시,0,온양4동,4420060000,2073,3446,3034,1851,1701,2572
충청남도 아산시 온양5동,충청남도,아산시,0,온양5동,4420061000,3911,4723,3869,2218,1950,4201
충청남도 아산시 온양6동,충청남도,아산시,0,온양6동,4420062000,4435,5584,4256,2592,2367,3555
충청남도 서산시 대산읍,충청남도,서산시,0,대산읍,4421025000,1476,2006,3049,1760,1669,2140
충청남도 서산시 인지면,충청남도,서산시,0,인지면,4421031000,723,1144,1281,1037,1316,804
충청남도 서산시 부석면,충청남도,서산시,0,부석면,4421032000,284,503,897,1295,1743,381
충청남도 서산시 팔봉면,충청남도,서산시,0,팔봉면,4421033000,159,311,624,822,1097,207
충청남도 서산시 지곡면,충청남도,서산시,0,지곡면,4421034000,1024,1248,1342,1136,1302,835
충청남도 서산시 성연면,충청남도,서산시,0,성연면,4421036000,3683,1992,1474,866,850,1768
충청남도 서산시 음암면,충청남도,서산시,0,음암면,4421037000,915,1430,1664,1434,1825,1052
충청남도 서산시 운산면,충청남도,서산시,0,운산면,4421038000,279,578,919,1084,1607,395
충청남도 서산시 해미면,충청남도,서산시,0,해미면,4421039000,507,890,1395,1366,1812,913
충청남도 서산시 고북면,충청남도,서산시,0,고북면,4421040000,607,917,848,1061,1515,692
충청남도 서산시 부춘동,충청남도,서산시,0,부춘동,4421051000,2824,3359,3168,1923,1691,3143
충청남도 서산시 동문1동,충청남도,서산시,0,동문1동,4421052500,2363,3509,3187,1907,1781,2834
충청남도 서산시 동문2동,충청남도,서산시,0,동문2동,4421053500,946,1509,1566,1242,1131,1335
충청남도 서산시 수석동,충청남도,서산시,0,수석동,4421054000,2055,2923,2582,1682,1512,2423
충청남도 서산시 석남동,충청남도,서산시,0,석남동,4421055000,4684,5464,4089,2256,2015,4192
충청남도 논산시 강경읍,충청남도,논산시,0,강경읍,4423025000,609,1039,1556,1624,1908,961
충청남도 논산시 연무읍,충청남도,논산시,0,연무읍,4423025300,1345,1724,2302,2325,2809,1644
충청남도 논산시 성동면,충청남도,논산시,0,성동면,4423031000,262,388,729,916,1316,378
충청남도 논산시 광석면,충청남도,논산시,0,광석면,4423032000,264,446,814,939,1211,376
충청남도 논산시 노성면,충청남도,논산시,0,노성면,4423033000,235,327,493,643,885,250
충청남도 논산시 상월면,충청남도,논산시,0,상월면,4423034000,226,438,695,832,990,270
충청남도 논산시 부적면,충청남도,논산시,0,부적면,4423035000,226,375,723,786,979,331
충청남도 논산시 연산면,충청남도,논산시,0,연산면,4423036000,373,601,1237,1405,1628,498
충청남도 논산시 벌곡면,충청남도,논산시,0,벌곡면,4423038000,130,254,450,598,778,152
충청남도 논산시 양촌면,충청남도,논산시,0,양촌면,4423039000,579,696,1118,1138,1614,568
충청남도 논산시 가야곡면,충청남도,논산시,0,가야곡면,4423040000,195,327,619,862,1095,281
충청남도 논산시 은진면,충청남도,논산시,0,은진면,4423041000,254,451,759,785,977,520
충청남도 논산시 채운면,충청남도,논산시,0,채운면,4423042000,141,232,388,518,680,190
충청남도 논산시 취암동,충청남도,논산시,0,취암동,4423051000,4729,5893,5409,3762,3171,5439
충청남도 논산시 부창동,충청남도,논산시,0,부창동,4423052000,1713,2683,2915,2178,2026,2373
충청남도 계룡시 두마면,충청남도,계룡시,0,두마면,4425031000,697,1116,1287,898,570,920
충청남도 계룡시 엄사면,충청남도,계룡시,0,엄사면,4425031500,1672,3258,3435,2021,1870,2982
충청남도 계룡시 신도안면,충청남도,계룡시,0,신도안면,4425033000,1402,2491,640,91,86,1145
충청남도 계룡시 금암동,충청남도,계룡시,0,금암동,4425051000,939,1567,1435,1109,668,1235
충청남도 당진시 합덕읍,충청남도,당진시,0,합덕읍,4427025000,770,1146,1629,1843,2214,903
충청남도 당진시 송악읍,충청남도,당진시,0,송악읍,4427025300,5857,5267,4363,3050,2704,2928
충청남도 당진시 고대면,충청남도,당진시,0,고대면,4427031000,335,585,994,1162,1575,468
충청남도 당진시 석문면,충청남도,당진시,0,석문면,4427032000,1161,1334,1939,1571,1696,1097
충청남도 당진시 대호지면,충청남도,당진시,0,대호지면,4427033000,134,227,376,597,808,181
충청남도 당진시 정미면,충청남도,당진시,0,정미면,4427034000,232,341,647,818,1073,370
충청남도 당진시 면천면,충청남도,당진시,0,면천면,4427035000,239,381,685,750,973,329
충청남도 당진시 순성면,충청남도,당진시,0,순성면,4427036000,301,569,992,1014,1379,476
충청남도 당진시 우강면,충청남도,당진시,0,우강면,4427037000,341,588,920,1015,1381,505
충청남도 당진시 신평면,충청남도,당진시,0,신평면,4427038000,1858,2614,2549,1970,2154,1848
충청남도 당진시 송산면,충청남도,당진시,0,송산면,4427039000,2121,1992,1781,1297,1480,1293
충청남도 당진시 당진1동,충청남도,당진시,0,당진1동,4427051000,4383,4066,3245,1978,1700,3848
