행정구역,시도,시군구,행정구,읍면동,행정구역코드,age_20,age_30,age_40,age_50,age_60,age_70
전북특별자치도 익산시 함열읍,전북특별자치도,익산시,0,함열읍,5214025000,442,664,1051,1445,1541,560
전북특별자치도 익산시 오산면,전북특별자치도,익산시,0,오산면,5214031000,525,879,1236,1540,1556,643
전북특별자치도 익산시 황등면,전북특별자치도,익산시,0,황등면,5214032000,433,623,1153,1559,1737,595
전북특별자치도 익산시 함라면,전북특별자치도,익산시,0,함라면,5214033000,103,167,347,516,682,153
전북특별자치도 익산시 웅포면,전북특별자치도,익산시,0,웅포면,5214034000,60,100,232,386,545,77
전북특별자치도 익산시 성당면,전북특별자치도,익산시,0,성당면,5214035000,82,118,299,472,609,102
전북특별자치도 익산시 용안면,전북특별자치도,익산시,0,용안면,5214036000,117,181,334,588,939,162
전북특별자치도 익산시 낭산면,전북특별자치도,익산시,0,낭산면,5214037000,183,228,481,702,876,164
전북특별자치도 익산시 망성면,전북특별자치도,익산시,0,망성면,5214038000,108,207,402,735,1028,132
전북특별자치도 익산시 여산면,전북특별자치도,익산시,0,여산면,5214039000,232,274,464,695,892,225
전북특별자치도 익산시 금마면,전북특별자치도,익산시,0,금마면,5214040000,464,526,836,1140,1084,548
전북특별자치도 익산시 왕궁면,전북특별자치도,익산시,0,왕궁면,5214041000,449,436,754,1090,1423,374
전북특별자치도 익산시 춘포면,전북특별자치도,익산시,0,춘포면,5214042000,310,410,812,999,1108,387
전북특별자치도 익산시 삼기면,전북특별자치도,익산시,0,삼기면,5214043000,149,189,494,617,729,207
전북특별자치도 익산시 용동면,전북특별자치도,익산시,0,용동면,5214044000,63,105,200,360,577,77
전북특별자치도 익산시 중앙동,전북특별자치도,익산시,0,중앙동,5214052000,279,292,493,650,793,357
전북특별자치도 익산시 평화동,전북특별자치도,익산시,0,평화동,5214053000,361,604,842,942,753,419
전북특별자치도 익산시 인화동,전북특별자치도,익산시,0,인화동,5214056000,657,672,1039,1258,1460,732
전북특별자치도 익산시 동산동,전북특별자치도,익산시,0,동산동,5214057000,2096,3126,3741,3799,3143,2335
전북특별자치도 익산시 마동,전북특별자치도,익산시,0,마동,5214058000,1159,1292,1914,1833,1398,1413
전북특별자치도 익산시 남중동,전북특별자치도,익산시,0,남중동,5214059500,804,1221,1720,2101,2596,1169
전북특별자치도 익산시 모현동,전북특별자치도,익산시,0,모현동,5214061000,3974,6063,6447,5604,4562,4895
전북특별자치도 익산시 송학동,전북특별자치도,익산시,0,송학동,5214062000,1056,1529,1391,1243,1043,1049
전북특별자치도 익산시 영등1동,전북특별자치도,익산시,0,영등1동,5214064600,2161,2956,4222,3736,2348,3361
전북특별자치도 익산시 영등2동,전북특별자치도,익산시,0,영등2동,5214064700,1443,2225,2759,1348,957,2387
전북특별자치도 익산시 어양동,전북특별자치도,익산시,0,어양동,5214065200,2578,4045,4897,2717,1676,3737
전북특별자치도 익산시 신동,전북특별자치도,익산시,0,신동,5214065600,1430,1448,2118,2095,2405,4563
전북특별자치도 익산시 팔봉동,전북특별자치도,익산시,0,팔봉동,5214067000,750,1028,1144,1017,918,789
전북특별자치도 익산시 삼성동,전북특별자치도,익산시,0,삼성동,5214069000,3298,5106,6325,3958,2703,4814
전북특별자치도 정읍시 신태인읍,전북특별자치도,정읍시,0,신태인읍,5218025000,293,508,831,1056,1619,359
전북특별자치도 정읍시 북면,전북특별자치도,정읍시,0,북면,5218031000,262,356,771,921,1020,332
전북특별자치도 정읍시 입암면,전북특별자치도,정읍시,0,입암면,5218032000,115,183,468,650,920,170
전북특별자치도 정읍시 소성면,전북특별자치도,정읍시,0,소성면,5218033000,106,149,306,463,768,97
전북특별자치도 정읍시 고부면,전북특별자치도,정읍시,0,고부면,5218034000,167,224,394,659,960,130
전북특별자치도 정읍시 영원면,전북특별자치도,정읍시,0,영원면,5218035000,82,120,230,405,655,88
전북특별자치도 정읍시 덕천면,전북특별자치도,정읍시,0,덕천면,5218036000,86,128,306,402,551,122
전북특별자치도 정읍시 이평면,전북특별자치도,정읍시,0,이평면,5218037000,82,158,285,445,746,95
전북특별자치도 정읍시 정우면,전북특별자치도,정읍시,0,정우면,5218038000,109,192,365,607,837,141
전북특별자치도 정읍시 태인면,전북특별자치도,정읍시,0,태인면,5218039000,157,269,541,721,1174,189
전북특별자치도 정읍시 감곡면,전북특별자치도,정읍시,0,감곡면,5218040000,140,204,372,672,1046,114
전북특별자치도 정읍시 옹동면,전북특별자치도,정읍시,0,옹동면,5218041000,73,129,246,371,597,78
전북특별자치도 정읍시 칠보면,전북특별자치도,정읍시,0,칠보면,5218042000,80,174,357,499,739,150
전북특별자치도 정읍시 산내면,전북특별자치도,정읍시,0,산내면,5218043000,47,75,209,331,411,58
전북특별자치도 정읍시 산외면,전북특별자치도,정읍시,0,산외면,5218044000,78,122,367,466,722,107
전북특별자치도 정읍시 수성동,전북특별자치도,정읍시,0,수성동,5218051000,1696,2598,3205,2279,1879,2369
전북특별자치도 정읍시 장명동,전북특별자치도,정읍시,0,장명동,5218052000,173,395,522,488,559,273
전북특별자치도 정읍시 내장상동,전북특별자치도,정읍시,0,내장상동,5218053500,1741,3298,3744,2843,2810,2774
전북특별자치도 정읍시 시기동,전북특별자치도,정읍시,0,시기동,5218054500,206,321,488,633,796,344
전북특별자치도 정읍시 초산동,전북특별자치도,정읍시,0,초산동,5218056500,877,1549,1774,1412,1259,1310
전북특별자치도 정읍시 연지동,전북특별자치도,정읍시,0,연지동,5218057000,508,780,991,932,1147,605
전북특별자치도 정읍시 농소동,전북특별자치도,정읍시,0,농소동,5218058000,233,406,705,832,882,378
전북특별자치도 정읍시 상교동,전북특별자치도,정읍시,0,상교동,5218059500,415,414,718,826,1046,513
전북특별자치도 남원시 운봉읍,전북특별자치도,남원시,0,운봉읍,5219025000,189,279,627,821,1203,227
전북특별자치도 남원시 주천면,전북특별자치도,남원시,0,주천면,5219031000,146,187,485,576,727,204
전북특별자치도 남원시 수지면,전북특별자치도,남원시,0,수지면,5219032000,38,87,143,256,389,64
전북특별자치도 남원시 송동면,전북특별자치도,남원시,0,송동면,5219033000,85,123,332,470,633,120
전북특별자치도 남원시 주생면,전북특별자치도,남원시,0,주생면,5219034000,61,127,301,404,633,98
전북특별자치도 남원시 금지면,전북특별자치도,남원시,0,금지면,5219035000,72,161,333,499,833,126
전북특별자치도 남원시 대강면,전북특별자치도,남원시,0,대강면,5219036000,53,96,210,383,609,67
전북특별자치도 남원시 대산면,전북특별자치도,남원시,0,대산면,5219037000,70,116,248,398,528,93
전북특별자치도 남원시 사매면,전북특별자치도,남원시,0,사매면,5219038000,70,95,228,322,550,83
전북특별자치도 남원시 덕과면,전북특별자치도,남원시,0,덕과면,5219039000,39,60,161,209,339,53
전북특별자치도 남원시 보절면,전북특별자치도,남원시,0,보절면,5219040000,39,90,232,284,571,64
전북특별자치도 남원시 산동면,전북특별자치도,남원시,0,산동면,5219041000,50,121,279,384,636,87
전북특별자치도 남원시 이백면,전북특별자치도,남원시,0,이백면,5219042000,100,161,372,507,673,167
전북특별자치도 남원시 아영면,전북특별자치도,남원시,0,아영면,5219045000,76,156,303,422,629,107
전북특별자치도 남원시 산내면,전북특별자치도,남원시,0,산내면,5219046000,86,185,483,453,507,137
전북특별자치도 남원시 인월면,전북특별자치도,남원시,0,인월면,5219047000,134,283,479,615,764,192
전북특별자치도 남원시 동충동,전북특별자치도,남원시,0,동충동,5219051000,210,335,593,539,702,358
전북특별자치도 남원시 죽항동,전북특별자치도,남원시,0,죽항동,5219052000,238,329,553,550,735,323
전북특별자치도 남원시 노암동,전북특별자치도,남원시,0,노암동,5219054000,601,886,1017,922,919,678
전북특별자치도 남원시 금동,전북특별자치도,남원시,0,금동,5219055000,502,889,1022,1026,1130,650
전북특별자치도 남원시 왕정동,전북특별자치도,남원시,0,왕정동,5219056000,554,699,896,822,956,590
전북특별자치도 남원시 향교동,전북특별자치도,남원시,0,향교동,5219057000,536,839,1232,1208,1378,698
전북특별자치도 남원시 도통동,전북특별자치도,남원시,0,도통동,5219059000,1594,2629,3112,2113,1631,2314
전북특별자치도 김제시 만경읍,전북특별자치도,김제시,0,만경읍,5221025000,134,218,404,674,831,177
전북특별자치도 김제시 죽산면,전북특별자치도,김제시,0,죽산면,5221032000,119,187,329,600,898,121
전북특별자치도 김제시 백산면,전북특별자치도,김제시,0,백산면,5221033000,284,358,522,608,830,289
전북특별자치도 김제시 용지면,전북특별자치도,김제시,0,용지면,5221034000,204,260,495,812,1157,246
전북특별자치도 김제시 백구면,전북특별자치도,김제시,0,백구면,5221035000,211,336,605,860,1128,256
전북특별자치도 김제시 부량면,전북특별자치도,김제시,0,부량면,5221036000,70,112,179,304,460,82
전북특별자치도 김제시 공덕면,전북특별자치도,김제시,0,공덕면,5221038000,139,205,393,609,766,203
전북특별자치도 김제시 청하면,전북특별자치도,김제시,0,청하면,5221039000,89,125,248,398,631,86
전북특별자치도 김제시 성덕면,전북특별자치도,김제시,0,성덕면,5221040000,79,147,259,416,613,102
전북특별자치도 김제시 진봉면,전북특별자치도,김제시,0,진봉면,5221041000,107,197,362,590,1006,120
전북특별자치도 김제시 금구면,전북특별자치도,김제시,0,금구면,5221042000,313,467,897,1128,1301,423
전북특별자치도 김제시 봉남면,전북특별자치도,김제시,0,봉남면,5221043000,108,196,300,485,806,116
전북특별자치도 김제시 황산면,전북특별자치도,김제시,0,황산면,5221044000,97,134,346,437,628,116
전북특별자치도 김제시 금산면,전북특별자치도,김제시,0,금산면,5221045000,257,401,788,1123,1388,298
전북특별자치도 김제시 광활면,전북특별자치도,김제시,0,광활면,5221046000,70,114,203,275,465,78
전북특별자치도 김제시 요촌동,전북특별자치도,김제시,0,요촌동,5221051000,1014,1475,1830,1847,2020,1392
전북특별자치도 김제시 신풍동,전북특별자치도,김제시,0,신풍동,5221052000,1178,1730,2177,2029,2254,1540
전북특별자치도 김제시 검산동,전북특별자치도,김제시,0,검산동,5221054000,1282,1734,2045,1705,1614,1708
전북특별자치도 김제시 교월동,전북특별자치도,김제시,0,교월동,5221058000,537,706,951,1194,1509,559
전북특별자치도 완주군 삼례읍,전북특별자치도,완주군,0,삼례읍,5271025000,3456,2936,3033,2930,2982,2787
전북특별자치도 완주군 봉동읍,전북특별자치도,완주군,0,봉동읍,5271025300,2460,4285,4018,3191,2869,3024
전북특별자치도 완주군 용진읍,전북특별자치도,완주군,0,용진읍,5271025600,1324,1270,1982,1925,1723,1164
전북특별자치도 완주군 상관면,전북특별자치도,완주군,0,상관면,5271032000,258,505,781,836,872,355
전북특별자치도 완주군 이서면,전북특별자치도,완주군,0,이서면,5271033000,2059,2664,2456,1919,1662,1683
전북특별자치도 완주군 소양면,전북특별자치도,완주군,0,소양면,5271034000,325,464,1041,1473,1508,456
전북특별자치도 완주군 구이면,전북특별자치도,완주군,0,구이면,5271035000,307,444,1120,1419,1328,503
전북특별자치도 완주군 고산면,전북특별자치도,완주군,0,고산면,5271036000,252,431,794,978,1170,322
전북특별자치도 완주군 비봉면,전북특별자치도,완주군,0,비봉면,5271037000,78,145,314,435,559,109
전북특별자치도 완주군 운주면,전북특별자치도,완주군,0,운주면,5271038000,77,142,354,524,646,77
전북특별자치도 완주군 화산면,전북특별자치도,완주군,0,화산면,5271039000,98,246,409,594,784,172
전북특별자치도 완주군 동상면,전북특별자치도,완주군,0,동상면,5271040000,48,57,206,350,247,70
전북특별자치도 완주군 경천면,전북특별자치도,완주군,0,경천면,5271041000,39,56,165,265,337,46
전북특별자치도 진안군 진안읍,전북특별자치도,진안군,0,진안읍,5272025000,704,1124,1671,1816,2260,992
전북특별자치도 진안군 용담면,전북특별자치도,진안군,0,용담면,5272031000,17,51,153,280,288,33
전북특별자치도 진안군 안천면,전북특별자치도,진안군,0,안천면,5272032000,39,83,166,268,355,65
전북특별자치도 진안군 동향면,전북특별자치도,진안군,0,동향면,5272033000,50,81,228,352,445,73
전북특별자치도 진안군 상전면,전북특별자치도,진안군,0,상전면,5272034000,35,60,164,208,262,45
전북특별자치도 진안군 백운면,전북특별자치도,진안군,0,백운면,5272035000,89,154,342,482,581,147
전북특별자치도 진안군 성수면,전북특별자치도,진안군,0,성수면,5272036000,81,121,279,449,567,120
전북특별자치도 진안군 마령면,전북특별자치도,진안군,0,마령면,5272037000,95,122,295,380,619,101
전북특별자치도 진안군 부귀면,전북특별자치도,진안군,0,부귀면,5272038000,160,240,520,732,721,235
전북특별자치도 진안군 정천면,전북특별자치도,진안군,0,정천면,5272039000,57,89,178,263,295,66
전북특별자치도 진안군 주천면,전북특별자치도,진안군,0,주천면,5272040000,42,84,259,390,543,76
전북특별자치도 무주군 무주읍,전북특별자치도,무주군,0,무주읍,5273025000,799,1319,1591,1479,1806,982
전북특별자치도 무주군 무풍면,전북특별자치도,무주군,0,무풍면,5273031000,107,160,353,591,688,108
전북특별자치도 무주군 설천면,전북특별자치도,무주군,0,설천면,5273032000,186,397,734,894,999,331
전북특별자치도 무주군 적상면,전북특별자치도,무주군,0,적상면,5273033000,94,172,450,634,891,134
전북특별자치도 무주군 안성면,전북특별자치도,무주군,0,안성면,5273034000,169,318,675,1044,1308,241
전북특별자치도 무주군 부남면,전북특별자치도,무주군,0,부남면,5273035000,64,83,220,386,511,47
전북특별자치도 장수군 장수읍,전북특별자치도,장수군,0,장수읍,5274025000,512,896,1159,1255,1516,700
전북특별자치도 장수군 산서면,전북특별자치도,장수군,0,산서면,5274031000,76,144,346,408,723,115
전북특별자치도 장수군 번암면,전북특별자치도,장수군,0,번암면,5274032000,86,144,358,547,798,108
전북특별자치도 장수군 장계면,전북특별자치도,장수군,0,장계면,5274033500,269,471,773,828,1034,347
전북특별자치도 장수군 천천면,전북특별자치도,장수군,0,천천면,5274034000,88,150,327,522,704,126
전북특별자치도 장수군 계남면,전북특별자치도,장수군,0,계남면,5274035000,100,172,378,468,628,135
전북특별자치도 장수군 계북면,전북특별자치도,장수군,0,계북면,5274036000,57,120,240,409,491,87
전북특별자치도 임실군 임실읍,전북특별자치도,임실군,0,임실읍,5275025000,744,934,1089,1093,1380,770
전북특별자치도 임실군 청웅면,전북특별자치도,임실군,0,청웅면,5275031000,47,88,212,275,476,58
전북특별자치도 임실군 운암면,전북특별자치도,임실군,0,운암면,5275032000,68,111,296,459,454,105
전북특별자치도 임실군 신평면,전북특별자치도,임실군,0,신평면,5275033000,86,99,206,333,500,84
전북특별자치도 임실군 성수면,전북특별자치도,임실군,0,성수면,5275034000,75,109,237,382,580,95
전북특별자치도 임실군 오수면,전북특별자치도,임실군,0,오수면,5275035500,166,270,567,825,1107,272
전북특별자치도 임실군 신덕면,전북특별자치도,임실군,0,신덕면,5275036000,54,84,220,289,478,75
전북특별자치도 임실군 삼계면,전북특별자치도,임실군,0,삼계면,5275037000,50,95,215,314,618,58
전북특별자치도 임실군 관촌면,전북특별자치도,임실군,0,관촌면,5275038000,178,244,593,714,933,225
전북특별자치도 임실군 강진면,전북특별자치도,임실군,0,강진면,5275039000,72,98,265,355,460,91
전북특별자치도 임실군 덕치면,전북특별자치도,임실군,0,덕치면,5275040000,56,68,206,321,386,51
전북특별자치도 임실군 지사면,전북특별자치도,임실군,0,지사면,5275041000,53,84,192,274,421,65
전북특별자치도 순창군 순창읍,전북특별자치도,순창군,0,순창읍,5277025000,841,1568,1718,1447,1635,1391
전북특별자치도 순창군 인계면,전북특별자치도,순창군,0,인계면,5277031000,79,108,259,353,455,109
전북특별자치도 순창군 동계면,전북특별자치도,순창군,0,동계면,5277032000,76,171,319,439,708,92
전북특별자치도 순창군 풍산면,전북특별자치도,순창군,0,풍산면,5277033000,62,169,240,334,604,113
전북특별자치도 순창군 금과면,전북특별자치도,순창군,0,금과면,5277034000,84,106,300,470,564,125
전북특별자치도 순창군 팔덕면,전북특별자치도,순창군,0,팔덕면,5277035000,85,111,223,342,466,77
전북특별자치도 순창군 쌍치면,전북특별자치도,순창군,0,쌍치면,5277036000,76,133,328,512,576,130
전북특별자치도 순창군 복흥면,전북특별자치도,순창군,0,복흥면,5277037000,99,156,356,486,629,120
전북특별자치도 순창군 적성면,전북특별자치도,순창군,0,적성면,5277038000,56,101,195,283,460,85
전북특별자치도 순창군 유등면,전북특별자치도,순창군,0,유등면,5277039000,46,82,155,218,385,65
전북특별자치도 순창군 구림면,전북특별자치도,순창군,0,구림면,5277040000,94,178,370,517,825,137
전북특별자치도 고창군 고창읍,전북특별자치도,고창군,0,고창읍,5279025000,1799,2819,3459,3270,3409,2424
전북특별자치도 고창군 고수면,전북특별자치도,고창군,0,고수면,5279031000,116,184,372,539,789,154
전북특별자치도 고창군 아산면,전북특별자치도,고창군,0,아산면,5279032000,129,191,449,601,885,119
전북특별자치도 고창군 무장면,전북특별자치도,고창군,0,무장면,5279033000,123,205,420,565,934,170
전북특별자치도 고창군 공음면,전북특별자치도,고창군,0,공음면,5279034000,117,185,353,535,891,117
전북특별자치도 고창군 상하면,전북특별자치도,고창군,0,상하면,5279035000,115,183,367,524,789,165
전북특별자치도 고창군 해리면,전북특별자치도,고창군,0,해리면,5279036000,86,190,367,637,1010,130
전북특별자치도 고창군 성송면,전북특별자치도,고창군,0,성송면,5279037000,64,113,287,415,672,76
전북특별자치도 고창군 대산면,전북특별자치도,고창군,0,대산면,5279038000,114,220,482,740,1148,150
전북특별자치도 고창군 심원면,전북특별자치도,고창군,0,심원면,5279039000,132,192,442,585,736,131
전북특별자치도 고창군 흥덕면,전북특별자치도,고창군,0,흥덕면,5279040000,148,234,494,723,981,174
전북특별자치도 고창군 성내면,전북특별자치도,고창군,0,성내면,5279041000,85,149,289,435,702,95
전북특별자치도 고창군 신림면,전북특별자치도,고창군,0,신림면,5279042000,97,153,339,477,775,121
전북특별자치도 고창군 부안면,전북특별자치도,고창군,0,부안면,5279043000,117,233,423,569,998,117
전북특별자치도 부안군 부안읍,전북특별자치도,부안군,0,부안읍,5280025000,1743,2836,3515,3313,3457,2428
전북특별자치도 부안군 주산면,전북특별자치도,부안군,0,주산면,5280031000,79,135,242,456,663,95
전북특별자치도 부안군 동진면,전북특별자치도,부안군,0,동진면,5280032000,124,168,431,604,979,152
전북특별자치도 부안군 행안면,전북특별자치도,부안군,0,행안면,5280033000,143,191,353,521,598,126
전북특별자치도 부안군 계화면,전북특별자치도,부안군,0,계화면,5280034000,154,309,430,697,1135,157
전북특별자치도 부안군 보안면,전북특별자치도,부안군,0,보안면,5280035000,90,152,361,608,881,96
전북특별자치도 부안군 변산면,전북특별자치도,부안군,0,변산면,5280036000,242,483,797,1005,1040,324
전북특별자치도 부안군 진서면,전북특별자치도,부안군,0,진서면,5280037000,102,189,376,617,665,129
전북특별자치도 부안군 백산면,전북특별자치도,부안군,0,백산면,5280038000,108,171,342,578,950,136
전북특별자치도 부안군 상서면,전북특별자치도,부안군,0,상서면,5280039000,108,132,361,491,743,134
전북특별자치도 부안군 하서면,전북특별자치도,부안군,0,하서면,5280040000,113,192,393,568,929,133
전북특별자치도 부안군 줄포면,전북특별자치도,부안군,0,줄포면,5280041000,104,203,399,644,833,134
전북특별자치도 부안군 위도면,전북특별자치도,부안군,0,위도면,5280042000,44,107,202,258,385,53
전라남도 목포시 용당1동,전라남도,목포시,0,용당1동,4611051000,747,1197,1603,1977,2325,911
전라남도 목포시 용당2동,전라남도,목포시,0,용당2동,4611052000,330,519,799,1020,1191,437
전라남도 목포시 연동,전라남도,목포시,0,연동,4611053500,247,492,704,823,1160,348
전라남도 목포시 산정동,전라남도,목포시,0,산정동,4611054500,870,1359,1602,1452,1292,1128
전라남도 목포시 연산동,전라남도,목포시,0,연산동,4611055400,1474,2022,1415,959,719,1312
전라남도 목포시 원산동,전라남도,목포시,0,원산동,4611055800,1140,1774,2299,1830,1478,1672
전라남도 목포시 대성동,전라남도,목포시,0,대성동,4611056500,560,780,762,719,712,549
전라남도 목포시 목원동,전라남도,목포시,0,목원동,4611059500,474,737,1124,1413,1850,562
전라남도 목포시 동명동,전라남도,목포시,0,동명동,4611064000,304,590,768,930,1401,416
전라남도 목포시 삼학동,전라남도,목포시,0,삼학동,4611064500,452,835,910,1004,1034,633
전라남도 목포시 만호동,전라남도,목포시,0,만호동,4611065500,113,314,430,573,734,165
전라남도 목포시 유달동,전라남도,목포시,0,유달동,4611066000,275,479,679,794,1058,348
전라남도 목포시 죽교동,전라남도,목포시,0,죽교동,4611069500,178,334,463,553,718,284
전라남도 목포시 북항동,전라남도,목포시,0,북항동,4611070500,797,1287,1512,1494,1280,1106
전라남도 목포시 용해동,전라남도,목포시,0,용해동,4611074500,1552,2970,2727,2039,1778,2242
전라남도 목포시 이로동,전라남도,목포시,0,이로동,4611075000,920,1740,1578,1497,1366,1272
전라남도 목포시 상동,전라남도,목포시,0,상동,4611075600,2426,3503,3886,3228,2552,2832
전라남도 목포시 하당동,전라남도,목포시,0,하당동,4611075700,1865,2421,2538,1674,1012,2631
전라남도 목포시 신흥동,전라남도,목포시,0,신흥동,4611075800,1764,2511,3072,2388,1454,2533
전라남도 목포시 삼향동,전라남도,목포시,0,삼향동,4611078000,415,714,777,734,639,565
전라남도 목포시 옥암동,전라남도,목포시,0,옥암동,4611079000,1173,1933,1940,1288,895,1628
전라남도 목포시 부흥동,전라남도,목포시,0,부흥동,4611080000,902,1345,1575,1178,788,1234
전라남도 목포시 부주동,전라남도,목포시,0,부주동,4611081000,2359,4530,4044,2142,1082,3496
전라남도 여수시 돌산읍,전라남도,여수시,0,돌산읍,4613025000,715,1314,1762,2255,2648,854
전라남도 여수시 소라면,전라남도,여수시,0,소라면,4613031000,2512,3380,3776,3248,2448,2580
전라남도 여수시 율촌면,전라남도,여수시,0,율촌면,4613032000,333,625,964,1280,1818,411
전라남도 여수시 화양면,전라남도,여수시,0,화양면,4613033000,288,483,1105,1503,1977,474
전라남도 여수시 남면,전라남도,여수시,0,남면,4613034000,98,195,416,693,1032,125
전라남도 여수시 화정면,전라남도,여수시,0,화정면,4613035000,66,131,331,520,867,83
전라남도 여수시 삼산면,전라남도,여수시,0,삼산면,4613036000,99,191,384,549,519,122
전라남도 여수시 동문동,전라남도,여수시,0,동문동,4613051500,344,475,591,840,1114,375
전라남도 여수시 한려동,전라남도,여수시,0,한려동,4613053500,257,285,423,518,785,305
전라남도 여수시 중앙동,전라남도,여수시,0,중앙동,4613057000,274,450,619,860,1065,331
전라남도 여수시 충무동,전라남도,여수시,0,충무동,4613060000,229,335,572,734,1134,326
전라남도 여수시 광림동,전라남도,여수시,0,광림동,4613062500,425,612,891,1206,1447,542
전라남도 여수시 서강동,전라남도,여수시,0,서강동,4613063500,321,448,519,817,950,453
전라남도 여수시 대교동,전라남도,여수시,0,대교동,4613065500,324,484,743,1070,1432,383
전라남도 여수시 국동,전라남도,여수시,0,국동,4613067000,909,1322,1715,2229,2034,1049
전라남도 여수시 월호동,전라남도,여수시,0,월호동,4613068500,689,956,1144,1433,1263,789
전라남도 여수시 여서동,전라남도,여수시,0,여서동,4613070000,1544,2203,2925,3193,2444,2192
전라남도 여수시 문수동,전라남도,여수시,0,문수동,4613071000,1916,3048,3379,2897,2494,2521
전라남도 여수시 미평동,전라남도,여수시,0,미평동,4613073000,1091,1521,2164,1915,1543,1882
전라남도 여수시 둔덕동,전라남도,여수시,0,둔덕동,4613074000,890,1344,1955,1555,1035,1536
전라남도 여수시 만덕동,전라남도,여수시,0,만덕동,4613076500,1128,1592,1525,1630,1555,1121
전라남도 여수시 쌍봉동,전라남도,여수시,0,쌍봉동,4613078000,3888,4835,6114,4200,2552,5237
전라남도 여수시 시전동,전라남도,여수시,0,시전동,4613079000,6423,7601,7203,4550,2449,6020
전라남도 여수시 여천동,전라남도,여수시,0,여천동,4613080000,2122,2618,4127,3409,2247,3079
전라남도 여수시 주삼동,전라남도,여수시,0,주삼동,4613081000,884,1480,1255,760,725,1088
전라남도 여수시 삼일동,전라남도,여수시,0,삼일동,4613082000,134,171,414,499,537,217
전라남도 여수시 묘도동,전라남도,여수시,0,묘도동,4613083000,51,78,224,237,352,102
전라남도 순천시 승주읍,전라남도,순천시,0,승주읍,4615025000,116,154,400,658,907,141
전라남도 순천시 해룡면,전라남도,순천시,0,해룡면,4615031000,2616,3318,4788,2958,2217,3750
전라남도 순천시 서면,전라남도,순천시,0,서면,4615032000,2065,2101,2621,2431,2231,1694
전라남도 순천시 황전면,전라남도,순천시,0,황전면,4615033000,84,156,420,684,1161,124
전라남도 순천시 월등면,전라남도,순천시,0,월등면,4615034000,67,107,267,470,614,89
전라남도 순천시 주암면,전라남도,순천시,0,주암면,4615035000,125,167,426,784,1168,153
전라남도 순천시 송광면,전라남도,순천시,0,송광면,4615036000,48,91,240,361,574,55
전라남도 순천시 외서면,전라남도,순천시,0,외서면,4615037000,28,40,117,202,331,36
전라남도 순천시 낙안면,전라남도,순천시,0,낙안면,4615038000,119,174,441,768,1120,167
전라남도 순천시 별량면,전라남도,순천시,0,별량면,4615039000,246,381,899,1260,1840,365
전라남도 순천시 상사면,전라남도,순천시,0,상사면,4615040000,155,198,538,719,797,275
전라남도 순천시 향동,전라남도,순천시,0,향동,4615051500,232,329,481,679,948,327
전라남도 순천시 매곡동,전라남도,순천시,0,매곡동,4615054000,738,753,955,922,1150,1132
전라남도 순천시 삼산동,전라남도,순천시,0,삼산동,4615055000,3736,4141,4948,4238,2859,4712
전라남도 순천시 조곡동,전라남도,순천시,0,조곡동,4615056000,902,975,1286,1180,1029,961
전라남도 순천시 덕연동,전라남도,순천시,0,덕연동,4615057000,4241,6027,8149,6454,3624,6425
전라남도 순천시 풍덕동,전라남도,순천시,0,풍덕동,4615058000,615,824,1141,1428,1526,827
전라남도 순천시 남제동,전라남도,순천시,0,남제동,4615059000,678,836,1416,1663,1752,901
전라남도 순천시 저전동,전라남도,순천시,0,저전동,4615060000,227,267,375,525,703,263
전라남도 순천시 장천동,전라남도,순천시,0,장천동,4615061000,146,215,351,462,473,207
전라남도 순천시 중앙동,전라남도,순천시,0,중앙동,4615062000,262,287,470,555,597,297
전라남도 순천시 도사동,전라남도,순천시,0,도사동,4615063500,1938,2785,2959,2520,1989,2042
전라남도 순천시 왕조1동,전라남도,순천시,0,왕조1동,4615066100,4835,6018,7695,5115,2696,6545
전라남도 순천시 왕조2동,전라남도,순천시,0,왕조2동,4615066500,2091,2694,3709,2141,899,3098
전라남도 나주시 남평읍,전라남도,나주시,0,남평읍,4617025000,1288,1720,1905,2166,2000,1012
전라남도 나주시 세지면,전라남도,나주시,0,세지면,4617031000,98,183,386,589,863,184
전라남도 나주시 왕곡면,전라남도,나주시,0,왕곡면,4617032000,130,200,469,661,877,212
전라남도 나주시 반남면,전라남도,나주시,0,반남면,4617033000,61,93,214,321,502,64
전라남도 나주시 공산면,전라남도,나주시,0,공산면,4617034000,97,188,334,508,754,138
전라남도 나주시 동강면,전라남도,나주시,0,동강면,4617035000,93,152,364,569,893,139
전라남도 나주시 다시면,전라남도,나주시,0,다시면,4617036000,183,263,554,870,1176,206
전라남도 나주시 문평면,전라남도,나주시,0,문평면,4617037000,80,114,276,513,677,94
전라남도 나주시 노안면,전라남도,나주시,0,노안면,4617038000,206,297,757,1155,1439,274
전라남도 나주시 금천면,전라남도,나주시,0,금천면,4617039000,974,872,1041,1173,1242,758
전라남도 나주시 산포면,전라남도,나주시,0,산포면,4617040000,191,285,580,779,934,263
전라남도 나주시 다도면,전라남도,나주시,0,다도면,4617042000,86,115,315,487,616,91
전라남도 나주시 봉황면,전라남도,나주시,0,봉황면,4617043000,179,283,608,1057,1368,265
전라남도 나주시 송월동,전라남도,나주시,0,송월동,4617051000,999,1162,1418,1001,901,1317
전라남도 나주시 영강동,전라남도,나주시,0,영강동,4617052000,255,326,476,494,488,302
